Date,Shift,Time,Operator MFR,Operator ID,Machine Name,Machine ID,Program Number,Job Description,Parts Produced(No's),Cycle Time(M:S),Loading and Unloading Time(Hrs),Idle Time (Hrs),Total Downtime(Hrs),Actual Running(Hrs),Actual Working Hours,Utilization
2018-01-13,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860,(G600 HOUSING 1ST OPN),15,00:28:18,00:27:32,00:47:28,01:15:00,07:15:00,08:30:00,85
2018-01-13,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860,(G600 HOUSING 1ST OPN),12,00:28:05,00:32:24,01:54:36,02:27:00,06:03:00,08:30:00,71
2018-01-13,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860,(G600 HOUSING 1ST OPN),2,00:28:20,00:05:00,06:18:00,06:23:00,00:37:00,07:00:00,8
2018-01-14,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,"","",0,0,00:00:00,08:30:00,08:30:00,00:00:00,08:30:00,0
2018-01-14,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,"","",0,0,00:00:00,08:30:00,08:30:00,00:00:00,08:30:00,0
2018-01-14,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,"","",0,0,00:00:00,07:00:00,07:00:00,00:00:00,07:00:00,0
2018-01-15,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,"","",0,0,00:00:00,08:30:00,08:30:00,00:00:00,08:30:00,0
2018-01-15,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860,(G600 HOUSING 1ST OPN),12,00:28:20,00:29:15,02:04:45,02:34:00,05:56:00,08:30:00,69
2018-01-15,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860,(G600 HOUSING 1ST OPN),10,00:28:20,00:21:40,01:41:20,02:03:00,04:57:00,07:00:00,70
2018-01-16,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860,(G600 HOUSING 1ST OPN),16,00:14:29,00:29:52,00:21:08,00:51:00,07:39:00,08:30:00,90
2018-01-16,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860,(G600 HOUSING 1ST OPN),16,00:28:18,00:33:36,00:38:24,01:12:00,07:18:00,08:30:00,85
2018-01-16,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860,(G600 HOUSING 1ST OPN),4,00:28:19,00:08:16,05:08:44,05:17:00,01:43:00,07:00:00,24
2018-01-17,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860,(G600 HOUSING 1ST OPN),15,00:00:00,00:32:32,00:43:28,01:16:00,07:14:00,08:30:00,85
2018-01-17,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860,(G600 HOUSING 1ST OPN),14,00:28:20,00:30:06,01:30:54,02:01:00,06:29:00,08:30:00,76
2018-01-17,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,"","",0,0,00:00:00,07:00:00,07:00:00,00:00:00,07:00:00,0
2018-01-18,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860 | 2228,(G600 HOUSING 1ST OPN) & (REAR HOUSING),13,00:12:40,00:33:05,02:49:55,03:23:00,05:07:00,08:30:00,60
2018-01-18,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,2228,(REAR HOUSING),17,00:12:40,00:17:34,04:37:26,04:55:00,03:35:00,08:30:00,42
2018-01-18,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,"","",0,0,00:00:00,07:00:00,07:00:00,00:00:00,07:00:00,0
2018-01-19,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,2228 | 2224,(REAR HOUSING),25,00:09:55,00:15:10,03:32:50,03:48:00,04:42:00,08:30:00,55
2018-01-19,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,2224,(REAR HOUSING),43,00:09:55,00:28:00,01:08:00,01:36:00,06:54:00,08:30:00,81
2018-01-19,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,2224 | 110,(REAR HOUSING) & (2224),32,00:09:56,00:18:40,02:06:20,02:25:00,04:35:00,07:00:00,65
2018-01-20,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,2224 | 3860,(G600 HOUSING 1ST OPN),8,00:23:29,00:18:32,03:29:28,03:48:00,04:42:00,08:30:00,55
2018-01-20,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860,(G600 HOUSING 1ST OPN),16,00:28:20,00:26:08,00:49:52,01:16:00,07:14:00,08:30:00,85
2018-01-20,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860 | 110,"(G600 HOUSING 1ST OPN) & (3860) & 


60)",12,00:20:14,00:23:04,01:50:56,02:14:00,04:46:00,07:00:00,68
2018-01-21,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860,"",0,0,00:00:00,08:30:00,08:30:00,00:00:00,08:30:00,0
2018-01-21,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,"","",0,0,00:00:00,08:30:00,08:30:00,00:00:00,08:30:00,0
2018-01-21,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,"","",0,0,00:00:00,07:00:00,07:00:00,00:00:00,07:00:00,0
2018-01-22,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860,"


60) & (G600 HOUSING 1ST OPN)",3,00:07:47,00:27:30,00:44:30,01:12:00,07:18:00,08:30:00,85
2018-01-22,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860 | 110,(G600 HOUSING 1ST OPN) & (3860),17,00:05:31,00:44:19,00:18:41,01:03:00,07:27:00,08:30:00,87
2018-01-22,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,110 | 3860,(3860),14,00:23:20,00:29:38,01:18:22,01:48:00,05:12:00,07:00:00,74
2018-01-23,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860,(G600 HOUSING 1ST OPN),16,00:28:18,00:28:48,00:26:12,00:55:00,07:35:00,08:30:00,89
2018-01-23,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860 | 110,(G600 HOUSING 1ST OPN) & (3860),13,00:23:18,07:05:13,00:00:00,03:10:00,05:20:00,08:30:00,62
2018-01-23,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,110 | 3860,(3860),13,00:23:19,00:26:52,01:29:08,01:56:00,05:04:00,07:00:00,72
2018-01-24,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860,(G600 HOUSING 1ST OPN),14,00:28:18,00:25:40,01:00:20,01:26:00,07:04:00,08:30:00,83
2018-01-24,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860,(G600 HOUSING 1ST OPN),15,00:26:53,00:27:46,01:17:14,01:45:00,06:45:00,08:30:00,79
2018-01-24,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860,(G600 HOUSING 1ST OPN) & (SUB PRGM FOR 3860),10,00:00:13,00:23:00,01:59:00,02:22:00,04:38:00,07:00:00,66
2018-01-25,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860,(G600 HOUSING 1ST OPN),13,00:28:17,00:23:24,01:40:36,02:04:00,06:26:00,08:30:00,75
2018-01-25,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860,(G600 HOUSING 1ST OPN) & (SUB PRGM FOR 3860),15,00:21:17,00:28:28,00:57:32,01:26:00,07:04:00,08:30:00,83
2018-01-25,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860 | 110,(G600 HOUSING 1ST OPN) & (3860),12,00:07:43,00:22:11,01:57:49,02:20:00,04:40:00,07:00:00,66
2018-01-26,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,"","",0,0,00:00:00,08:30:00,08:30:00,00:00:00,08:30:00,0
2018-01-26,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860,(G600 HOUSING 1ST OPN),12,00:28:20,00:27:48,02:23:12,02:51:00,05:39:00,08:30:00,66
2018-01-26,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860,(G600 HOUSING 1ST OPN),2,00:28:22,00:04:28,05:54:32,05:59:00,01:01:00,07:00:00,14
2018-01-27,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3860 | 2228 | 131 | 2212,(G600 HOUSING 1ST OPN) & (SIDE MILLING) & (131 SIDE MILLING),11,00:19:46,00:16:08,03:05:52,03:22:00,05:08:00,08:30:00,60
2018-01-27,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,2212 | 2228 | 605 | 1 | 2222 | 2224,(REAR HOUSING),10,00:12:53,00:23:15,03:03:45,03:27:00,05:03:00,08:30:00,59
2018-01-27,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,2224 | 110,(REAR HOUSING) & (O2224),44,00:08:00,00:22:00,00:54:00,01:16:00,05:44:00,07:00:00,81
2018-01-28,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,2224,(REAR HOUSING),26,00:09:54,00:14:44,04:06:16,04:21:00,04:09:00,08:30:00,48
2018-01-28,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,"","",0,0,00:00:00,08:30:00,08:30:00,00:00:00,08:30:00,0
2018-01-28,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,"","",0,0,00:00:00,07:00:00,07:00:00,00:00:00,07:00:00,0
