Date,Shift,Time,Operator MFR,Operator ID,Machine Name,Machine ID,Program Number,Job Description,Parts Produced(No's),Cycle Time(M:S),Loading and Unloading Time(Hrs),Idle Time (Hrs),Total Downtime(Hrs),Actual Running(Hrs),Actual Working Hours,Utilization
2018-02-03,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,21,(414024 4TH 5TH OP 1ST PALLET),0,0,00:00:00,11:34:00,11:34:00,00:26:00,12:00:00,3
2018-02-03,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003,(414267-220) & (414267-219) & (414267-256),214,00:01:47,00:57:04,04:40:56,05:38:00,06:22:00,12:00:00,53
2018-02-04,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2018-02-04,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003 | 1,(WARM UP) & (434006-190) & (434006-180),160,00:01:47,00:34:40,06:30:20,07:05:00,04:55:00,12:00:00,40
2018-02-04,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2018-02-04,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2018-02-05,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,21 | 5,"(414024 4TH 5TH OP 1ST PALLET) & 

G01G91Z-7.0F750
 1ST PALLET) & (DS2 HOUSING NEW-PALLET 1) & (1-4 BSP) & (1-8 BSP)",14,00:44:50,00:17:10,02:34:50,02:52:00,09:08:00,12:00:00,76
2018-02-05,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003 | 1,(WARM UP),0,0,00:00:00,11:31:00,11:31:00,00:29:00,12:00:00,4
2018-02-05,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,5,(DS2 HOUSING NEW-PALLET 1) & (3.4 E.M SOFT) & (1-4 BSP) & (4.6 E.M SOFT) & (7.5 E.M SOFT 006) & (1-8 BSP),15,00:44:33,00:15:10,00:56:50,01:12:00,10:48:00,12:00:00,90
2018-02-05,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,1 | 9003,(WARM UP) & (434006-180) & (414267-257) & (434006-260),235,00:00:00,00:50:55,04:01:05,04:52:00,07:08:00,12:00:00,59
2018-02-06,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,5,(DS2 HOUSING NEW-PALLET 1) & (1-4 BSP) & (3.4 E.M SOFT) & (4.6 E.M SOFT) & (1-8 BSP) & (7.5 E.M SOFT 006),13,00:03:22,00:10:24,02:05:36,02:16:00,09:44:00,12:00:00,81
2018-02-06,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003,(434006-260) & (434006-268) & (434006-261) & (434006-271),230,00:01:51,00:46:00,04:05:00,04:51:00,07:09:00,12:00:00,59
2018-02-06,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,5,(DS2 HOUSING NEW-PALLET 1) & (4.6 E.M SOFT) & (3.4 E.M SOFT) & (1-8 BSP) & (7.5 E.M SOFT 006) & (1-4 BSP),14,00:07:18,00:17:44,01:24:16,01:42:00,10:18:00,12:00:00,85
2018-02-06,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003 | 1,(WARM UP) & (434006-271) & (434006-270) & (434006-272),239,00:01:51,00:51:34,03:50:26,04:42:00,07:18:00,12:00:00,60
2018-02-07,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,5,(DS2 HOUSING NEW-PALLET 1) & (1-4 BSP) & (4.6 E.M SOFT) & (1-8 BSP) & (3.4 E.M SOFT),13,00:44:23,00:14:05,02:15:55,02:30:00,09:30:00,12:00:00,79
2018-02-07,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003 | 1,(434006-272) & (WARM UP),203,00:00:00,00:37:13,05:03:47,05:41:00,06:19:00,12:00:00,52
2018-02-07,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,5 | 156 | 20,"(3RD OP 1ST 2ST PALLET 414028) & (404028 4TH 5TH OP 1ST 2ST PALLET) & 
G0G91X-8.5Y-12.75
G01Z-8.0F650
2017)",20,00:07:49,03:53:54,00:00:00,04:25:00,07:35:00,12:00:00,63
2018-02-07,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,1 | 9003,(WARM UP) & (434006-272) & (434006-286) & (434006-280),238,00:02:15,00:43:38,04:00:22,04:44:00,07:16:00,12:00:00,60
2018-02-08,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,20 | 5,"(404028 4TH 5TH OP 1ST 2ST PALLET) & 

G01G91Z-8.0F750
HOUSING) & 

G0G91X-8.5Y-12.75
G01Z-4.1F1000
017) & (DS2 HOUSING NEW-PALLET 1) & (7.5 E.M SOFT 006) & (4.6 E.M SOFT) & (3.4 E.M SOFT)",20,00:13:59,07:45:24,00:00:00,02:15:00,09:45:00,12:00:00,81
2018-02-08,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003,(434006-280),231,00:01:51,00:50:03,04:00:57,04:51:00,07:09:00,12:00:00,59
2018-02-08,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,5,(DS2 HOUSING NEW-PALLET 1) & (7.5 E.M SOFT 006) & (3.4 E.M SOFT) & (1-8 BSP) & (1-4 BSP) & (4.6 E.M SOFT),14,00:19:37,00:20:46,01:15:14,01:36:00,10:24:00,12:00:00,86
2018-02-08,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003 | 1,(WARM UP) & (434006-280) & (434006-259) & (434006-258),237,00:01:51,00:55:04,03:48:56,04:44:00,07:16:00,12:00:00,60
2018-02-09,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,5 | 4028 | 20 | 30,"(DS2 HOUSING NEW-PALLET 1) & (7.5 E.M SOFT 006) & (4.6 E.M SOFT) & 

N1(11.75FORM TOOL) & (3.4 E.M SOFT) & (1-8 BSP) & (1-4 BSP) & (404028 4TH 5TH OP 1ST 2ST PALLET) & (4TH5TH CNC BUTTING SIZE 7.20TO7.33)",8,00:44:23,00:18:34,05:30:26,05:49:00,06:11:00,12:00:00,51
2018-02-09,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003,(434006-258) & (434006-297),141,00:01:51,00:32:54,07:07:06,07:40:00,04:20:00,12:00:00,36
2018-02-09,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2018-02-09,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003 | 1,(WARM UP) & (434006-297) & (434006-299) & (434006-291),235,00:01:51,00:19:25,04:23:35,04:43:00,07:17:00,12:00:00,60
2018-02-10,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2018-02-10,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003,(434006-291) & (434006-303) & (434006-305),202,00:00:00,00:37:02,05:06:58,05:44:00,06:16:00,12:00:00,52
2018-02-10,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2018-02-10,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003 | 1,(WARM UP) & (434006-305) & (434006-311) & (434006-309),234,00:01:51,00:46:48,04:05:12,04:52:00,07:08:00,12:00:00,59
2018-02-11,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2018-02-11,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003,(434006-309) & (434006-315),133,00:00:00,00:26:36,07:22:24,07:49:00,04:11:00,12:00:00,34
2018-02-11,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2018-02-11,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2018-02-12,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2018-02-12,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003 | 1 | 4,(WARM UP) & (434006-315) & (434006-321) & (434006-317),229,00:00:00,00:49:37,03:50:23,04:40:00,07:20:00,12:00:00,61
2018-02-12,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2018-02-12,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003,(434006-317) & (434006-313) & (434006-312),234,00:01:51,00:46:48,03:58:12,04:45:00,07:15:00,12:00:00,60
2018-02-13,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,5,(DS2 HOUSING NEW-PALLET 1) & (4.6 E.M SOFT) & (1-4 BSP) & (7.5 E.M SOFT 006) & (3.4 E.M SOFT),8,00:43:06,00:08:33,06:32:27,06:41:00,05:19:00,12:00:00,44
2018-02-13,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003 | 1,(WARM UP) & (434006-312) & (434006-327) & (434006-326) & (434006-329),237,00:01:51,00:51:08,03:43:52,04:35:00,07:25:00,12:00:00,61
2018-02-13,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,5,(DS2 HOUSING NEW-PALLET 1) & (4.6 E.M SOFT) & (7.5 E.M SOFT 006) & (1-4 BSP) & (1-8 BSP) & (3.4 E.M SOFT),16,00:01:47,00:10:45,01:27:15,01:38:00,10:22:00,12:00:00,86
2018-02-13,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003,(434006-329) & (434006-316),141,00:01:51,00:28:12,07:09:48,07:38:00,04:22:00,12:00:00,36
2018-02-14,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,5 | 1234 | 3,(DS2 HOUSING NEW-PALLET 1) & (1-4 BSP) & (7.5 E.M SOFT 006) & (3.4 E.M SOFT) & (1-8 BSP) & (4.6 E.M SOFT) & (DELETE 25.90 JOP),14,00:42:41,00:15:36,02:01:24,02:17:00,09:43:00,12:00:00,80
2018-02-14,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003 | 1,(434006-316) & (434006-306) & (434006-295),232,00:01:51,00:53:54,03:57:06,04:51:00,07:09:00,12:00:00,59
2018-02-14,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,5 | 4024 | 4,(DS2 HOUSING NEW-PALLET 1) & (3.4 E.M SOFT) & (1-8 BSP) & (1-4 BSP) & (7.5 E.M SOFT 006) & (4.6 E.M SOFT) & (25.90 JOB 414024) & (4.0 E.M SOFT),8,00:00:31,00:10:08,06:14:52,06:25:00,05:35:00,12:00:00,46
2018-02-14,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003,(434006-295) & (434006-288) & (434006-282) & (434006-283),235,00:01:51,00:39:10,04:01:50,04:41:00,07:19:00,12:00:00,60
2018-02-15,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,4,(25.90 JOB 414024) & (4.0 E.M SOFT) & (7.5 E.M SOFT 24) & (1-4 BSP),11,00:12:17,00:19:04,03:07:56,03:27:00,08:33:00,12:00:00,71
2018-02-15,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003 | 1,(WARM UP) & (434006-283) & (414267-350) & (414267-341),226,00:01:51,00:48:58,04:08:02,04:57:00,07:03:00,12:00:00,58
2018-02-15,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,4,(25.90 JOB 414024) & (1-4 BSP) & (7.5 E.M SOFT 24) & (4.0 E.M SOFT),14,00:13:07,00:10:44,01:46:16,01:57:00,10:03:00,12:00:00,83
2018-02-15,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003,(414267-341) & (414267-342) & (414267-336),237,00:01:27,00:47:24,03:47:36,04:35:00,07:25:00,12:00:00,61
2018-02-16,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,4 | 154,(25.90 JOB 414024) & (4.0 E.M SOFT) & (7.5 E.M SOFT 24) & (1-4 BSP) & (3R OP 1ST 2ST PALLET 434006),23,00:26:20,00:19:34,05:03:26,05:23:00,06:37:00,12:00:00,55
2018-02-16,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003 | 1,(WARM UP) & (414267-336) & (414267-337) & (414267-339),175,00:01:50,00:37:55,05:50:05,06:28:00,05:32:00,12:00:00,46
2018-02-16,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2018-02-16,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2018-02-17,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2018-02-17,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2018-02-17,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2018-02-17,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2018-02-18,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2018-02-18,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2018-02-18,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2018-02-18,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2018-02-19,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,5,(DS2 HOUSING NEW-PALLET 1) & (4.6 E.M SOFT) & (3.4 E.M SOFT) & (1-8 BSP) & (1-4 BSP) & (7.5 E.M SOFT 006),10,00:00:09,00:06:14,04:41:46,04:48:00,07:12:00,12:00:00,60
2018-02-19,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003,(434006-385) & (434006-387) & (434006-390),175,00:01:51,00:26:06,06:18:54,06:45:00,05:15:00,12:00:00,43
2018-02-19,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,5 | 999,(DS2 HOUSING NEW-PALLET 1) & (3.4 E.M SOFT) & (4.6 E.M SOFT) & (1-4 BSP) & (1-8 BSP),10,00:44:20,00:10:37,04:19:23,04:30:00,07:30:00,12:00:00,62
2018-02-19,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003,(434006-390) & (434006-393) & (434006-388),162,00:01:47,00:02:41,06:59:19,07:02:00,04:58:00,12:00:00,41
2018-02-20,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,155 | 21 | 1 | 5 | 33 | 34,"
N1(2.5MM DR) & 
(WRONG BUTTING 414024)",1,00:30:05,01:08:35,08:18:25,09:27:00,02:33:00,12:00:00,21
2018-02-20,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003,(434006-394) & (434006-400),120,00:01:51,00:19:40,07:59:20,08:19:00,03:41:00,12:00:00,30
2018-02-20,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,1,"
(WRONG BUTTING 414024) & 
G01G91Z-5.15F750
G0Z3.0
) & 
G01G91Z-7.0F750
G0Z3.0
G)",7,00:18:31,01:39:12,01:52:48,03:32:00,08:28:00,12:00:00,70
2018-02-20,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003 | 1,(WARM UP) & (434006-400) & (434006-401) & (434006-395),193,00:01:47,00:38:24,05:27:36,06:06:00,05:54:00,12:00:00,49
2018-02-21,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,1 | 5 | 24 | 4028,"
(WRONG BUTTING 414024) & (3RD 4TH 5TH 21.02.2018) & 

N1(11.75FORM TOOL)",3,00:31:13,02:05:24,07:00:36,09:06:00,02:54:00,12:00:00,24
2018-02-21,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003,(434006-397) & (434006-399),87,00:01:51,00:16:24,08:59:36,09:16:00,02:44:00,12:00:00,22
2018-02-21,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2018-02-21,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2018-02-22,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2018-02-22,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2018-02-22,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2018-02-22,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2018-02-23,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,1,"

N1(2.5MM DR) & 
/G0G91X-8.5Y-12.75
/G01Z-4.1F1000
7)",12,00:12:26,00:05:48,09:15:12,09:21:00,02:39:00,12:00:00,22
2018-02-23,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003,(434006-416),62,00:01:51,00:15:30,09:51:30,10:07:00,01:53:00,12:00:00,15
2018-02-23,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,1 | 21 | 5,"

N1(2.5MM DR) & 
/G0G91X-8.5Y-12.75
/G01Z-4.1F1000
7) & 
/G0G91X-8.5Y-12.75
/G01Z-7.0F650
17) & (414024 4TH 5TH OP 1ST PALLET) & 
G0G91X-8.5Y-12.75
G01Z-4.1F1000
017) & (DS2 HOUSING NEW-PALLET 1) & (4.6 E.M SOFT) & (1-4 BSP) & (1-8 BSP) & (3.4 E.M SOFT)",15,00:00:02,01:00:56,01:22:04,02:23:00,09:37:00,12:00:00,80
2018-02-23,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003 | 1,(WARM UP) & (434006-416) & (434006-414) & (434006-379) & (434006-369),240,00:01:51,01:03:44,03:37:16,04:41:00,07:19:00,12:00:00,60
2018-02-24,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,5 | 1,"(DS2 HOUSING NEW-PALLET 1) & 

N1(2.5MM DR) & 
/G0G91X-8.5Y-12.75
/G01Z-4.1F1000
7) & (4.6 E.M SOFT) & (3.4 E.M SOFT) & (1-4 BSP) & (1-8 BSP) & (7.5 E.M SOFT 006)",12,00:23:37,01:15:16,01:11:44,02:27:00,09:33:00,12:00:00,79
2018-02-24,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003,(434006-369) & (434006-382) & (434006-422),235,00:01:51,00:43:05,03:59:55,04:43:00,07:17:00,12:00:00,60
2018-02-24,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,5,(DS2 HOUSING NEW-PALLET 1) & (4.6 E.M SOFT) & (1-4 BSP) & (3.4 E.M SOFT) & (7.5 E.M SOFT 006) & (1-8 BSP),14,00:29:27,00:10:58,00:42:02,00:53:00,11:07:00,12:00:00,92
2018-02-24,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003,(434006-422) & (434006-426) & (434006-425) & (434006-431),238,00:01:51,00:51:21,04:00:39,04:52:00,07:08:00,12:00:00,59
2018-02-25,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,5,(DS2 HOUSING NEW-PALLET 1) & (4.6 E.M SOFT) & (1-4 BSP) & (1-8 BSP) & (3.4 E.M SOFT) & (7.5 E.M SOFT 006),9,00:19:36,00:04:57,04:42:03,04:47:00,07:13:00,12:00:00,60
2018-02-25,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,9003,(434006-431),1,00:00:32,00:00:00,11:59:00,11:59:00,00:01:00,12:00:00,0
2018-02-25,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2018-02-25,2,08:00PM - 08:00AM,Not Assigned,Not Assigned,AHEPL/LMW/TC-002,SMARTURN,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2018-02-26,1,08:00AM - 08:00PM,Not Assigned,Not Assigned,AHEPL/AMSVMC-001,AMS/VMC,5 | 1234,(WARM UP PRG) & (DS2 HOUSING NEW-PALLET 1) & (1-4 BSP) & (1-8 BSP) & (3.4 E.M SOFT) & (4.6 E.M SOFT) & (7.5 E.M SOFT 006),12,00:00:00,00:11:48,02:46:12,02:58:00,09:02:00,12:00:00,75
