Date,Shift,Time,Operator MFR,Operator ID,Machine Name,Machine ID,Program Number,Job Description,Parts Produced(No's),Cycle Time(M:S),Loading and Unloading Time(Hrs),Idle Time (Hrs),Total Downtime(Hrs),Actual Running(Hrs),Actual Working Hours,Utilization
2017-11-16,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1103 | 5,"
(4 INCH 2ND OPN)",228,00:01:45,00:41:48,04:17:12,04:59:00,07:01:00,12:00:00,58
2017-11-17,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1103,"
(4 INCH 2ND OPN)",230,00:01:45,00:15:20,05:34:40,05:50:00,06:10:00,12:00:00,51
2017-11-17,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1103,"
(4 INCH 2ND OPN)",134,0,00:11:10,07:42:50,07:54:00,04:06:00,12:00:00,34
2017-11-18,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1103,"
(4 INCH 2ND OPN)",223,00:01:41,00:26:01,05:40:59,06:07:00,05:53:00,12:00:00,49
2017-11-18,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1103,"
(4 INCH 2ND OPN)",20,0,00:07:00,11:18:00,11:25:00,00:35:00,12:00:00,4
2017-11-19,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2017-11-19,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2017-11-20,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1103,"
(4 INCH 2ND OPN)",98,0,00:13:45,08:55:15,09:09:00,02:51:00,12:00:00,23
2017-11-20,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2017-11-21,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1103,"
(4 INCH 2ND OPN)",233,00:01:45,00:38:40,04:34:20,05:13:00,06:47:00,12:00:00,56
2017-11-21,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1103,"",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2017-11-22,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1103,"
(4 INCH 2ND OPN)",142,00:00:16,00:20:51,07:30:09,07:51:00,04:09:00,12:00:00,34
2017-11-22,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-11-23,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1103,"
(4 INCH 2ND OPN)",86,00:01:42,01:00:54,08:28:06,09:29:00,02:31:00,12:00:00,20
2017-11-23,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1103,"
(4 INCH 2ND OPN)",142,0,00:26:02,07:22:58,07:49:00,04:11:00,12:00:00,34
2017-11-24,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1103,"
(4 INCH 2ND OPN)",195,00:00:13,00:16:15,06:33:45,06:50:00,05:10:00,12:00:00,43
2017-11-24,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1103,"
(4 INCH 2ND OPN)",236,00:01:44,00:52:30,04:24:30,05:17:00,06:43:00,12:00:00,55
2017-11-25,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1103,"
(4 INCH 2ND OPN)",175,00:01:45,00:46:40,06:05:20,06:52:00,05:08:00,12:00:00,42
2017-11-25,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1103 | 21,"
(4 INCH 2ND OPN)",74,0,00:22:12,09:27:48,09:50:00,02:10:00,12:00:00,18
2017-11-26,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1103 | 4053,"
(4 INCH 2ND OPN)",64,0,00:18:25,11:01:35,11:20:00,00:40:00,12:00:00,5
2017-11-26,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2017-11-27,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1103 | 4053,"
(4 INCH 2ND OPN) & (4 INCH 1 ST OPN)",150,0,00:19:29,09:38:31,09:58:00,02:02:00,12:00:00,16
2017-11-27,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1103 | 5000 | 21,(6 INCH REV PLATE 2ND OPN) & (6;SEGMENT CARRIER),86,00:01:37,00:45:57,07:07:03,07:53:00,04:07:00,12:00:00,34
2017-11-28,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,21 | 1212,(6;SEGMENT CARRIER) & (DIA 112 THRUST COLLAR 2D OPN),1,00:06:22,01:23:39,10:07:21,11:31:00,00:29:00,12:00:00,4
2017-11-28,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,1212 | 5000,(DIA 112 THRUST COLLAR 2D OPN) & (6 INCH REV PLATE 2ND OPN),108,00:02:49,01:01:12,05:32:48,06:34:00,05:26:00,12:00:00,45
2017-11-29,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,5000,(6 INCH REV PLATE 2ND OPN),83,00:02:48,00:22:08,07:40:52,08:03:00,03:57:00,12:00:00,32
2017-11-29,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,5000,(6 INCH REV PLATE 2ND OPN),9,00:02:34,00:06:09,11:29:51,11:36:00,00:24:00,12:00:00,3
2017-11-30,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,5000,(6 INCH REV PLATE 2ND OPN),131,00:02:46,00:30:34,05:33:26,06:04:00,05:56:00,12:00:00,49
2017-11-30,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,SPC/TC-005,ACE Micromatic,5000,(6 INCH REV PLATE 2ND OPN),126,0,00:48:18,05:03:42,05:52:00,06:08:00,12:00:00,51
